"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-4417",21.641510527092,178.81360086032,5.31097297882532,1.25443267468761e-07,9.49581866197491e-07,3.63847477767623
"hsa-miR-4418",0.100941419358707,4.67979859422304,0.638135428437378,0.523482916689934,0.959878181791598,-10.1392564874724
"hsa-miR-4419a",3.80862975451093,62.2745319322636,2.71758728243745,0.00665163938292392,0.0255616639887843,-6.65697209474584
"hsa-miR-4419b",-0.820624485077008,25.2722295657969,-1.98416748190869,0.047419138480157,0.151228603801582,-8.3757985681577
"hsa-miR-4420",0,0,0,1,1,-10.3429708982513
"hsa-miR-4421",-0.45905164564926,0.920122092169774,-5.27762264471137,1.50051813051807e-07,1.12314901858927e-06,3.46503284591801
"hsa-miR-4422",0.0119349230328253,0.00677795562383489,1.66114995843438,0.0968922759334756,0.28128206298488,-8.96362384809808
"hsa-miR-4423-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-4423-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-4424",0,0,0,1,1,-10.3429708982513
"hsa-miR-4425",-0.601851176682191,10.157741202966,-2.46374173570426,0.0138610194828746,0.0500994686173811,-7.31209457784995
"hsa-miR-4426",0.00949447687251557,0.00601781522503329,2.53400138712683,0.0113778526875091,0.0416495848378525,-7.13713785759489
"hsa-miR-4427",0.11897565975222,0.0846567404340879,2.8577373408834,0.00432562677517463,0.0172509091669986,-6.26804052795728
"hsa-miR-4428",-70.1564377362376,1314.44371844941,-3.46857779566726,0.000538018084572312,0.00249829693900939,-4.34751479686789
"hsa-miR-4429",-0.101514411970236,22.5066362503442,-0.209828026797076,0.833830388168509,1,-10.3209428715341
"hsa-miR-4430",-131.198324298258,1309.20988969174,-5.09851637555582,3.85887655435809e-07,2.75477094948125e-06,2.55160021165293
"hsa-miR-4431",0,0,0,1,1,-10.3429708982513
"hsa-miR-4432",0,0,0,1,1,-10.3429708982513
"hsa-miR-4433-3p",-0.00168867543249007,220.054613430619,-0.000223467716404764,0.999821728270529,1,-10.3429708732659
"hsa-miR-4433-5p",-0.297265424368838,19.6372875028149,-0.574958380073624,0.565405656874679,1,-10.1775920565097
"hsa-miR-4434",0,0,0,1,1,-10.3429708982513
"hsa-miR-4435",-0.00105817744260536,0.00142710200932091,-0.506510710693037,0.612572600510201,1,-10.2146211240315
"hsa-miR-4436a",-0.0249604196601263,4.25992525887949,-0.146793260046707,0.883314927634663,1,-10.3321897731313
"hsa-miR-4436b-3p",0.799951274673414,6.34253489195273,4.12538220419262,3.90433520521985e-05,0.000211678281666784,-1.87593192831846
"hsa-miR-4436b-5p",-3.85474656750044,21.6419608796684,-5.72193906301791,1.26936911473533e-08,1.09756657075822e-07,5.86187747613462
"hsa-miR-4437",0,0,0,1,1,-10.3429708982513
"hsa-miR-4438",0,0,0,1,1,-10.3429708982513
"hsa-miR-4439",0,0,0,1,1,-10.3429708982513
"hsa-miR-4440",0.0776570743338112,1.174567934749,0.571576262176583,0.567694701565121,1,-10.1795317618957
"hsa-miR-4441",-0.468693120039433,11.1058910807264,-2.16414640872871,0.0306104702419721,0.102683283119391,-8.0033191466077
"hsa-miR-4442",-4.08676516288091,264.676104637949,-0.716938202702692,0.473523827085025,0.890779956612958,-10.085846059775
"hsa-miR-4443",-147.254355883146,1365.64386706738,-4.30190564543263,1.80278585865766e-05,0.000103325383784779,-1.14034605904016
"hsa-miR-4444",0.899710995845821,8.25774334036818,4.44106640510117,9.60693377642933e-06,5.70162992766782e-05,-0.539265949973792
"hsa-miR-4445-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-4445-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-4446-3p",-1.68675399778926,11.9104344396625,-4.34401114308912,1.492973464186e-05,8.65579413051191e-05,-0.960447291044535
"hsa-miR-4446-5p",-0.0284550290446841,0.0122951490346205,-1.14665160971999,0.25170848239623,0.575949461962755,-9.6854225318957
"hsa-miR-4447",-0.173453035626284,11.2266518512137,-0.437838149035103,0.661566642157551,1,-10.2470629884556
"hsa-miR-4448",0.490724557030887,8.44027921698202,1.63402492247098,0.102463428953687,0.293630912115851,-9.00826327346556
"hsa-miR-4449",5.81039524750688,16.003302209243,14.6730869150685,1.18991399160472e-45,7.69989505535183e-44,90.3159253869576
"hsa-miR-4450",0.265668651527431,3.04557525540945,1.82371064214386,0.0683947031632031,0.206937819827127,-8.68076095185305
"hsa-miR-4451",-1.131482610988,14.0104184608628,-6.07536165304914,1.56539940824727e-09,1.48122227025662e-08,7.90063668973369
"hsa-miR-4452",0,0,0,1,1,-10.3429708982513
"hsa-miR-4453",-0.645061181649183,60.3163600549434,-0.318516703399019,0.750137361750053,1,-10.2922128733827
"hsa-miR-4454",-5945.4012770893,56073.6965003035,-3.84510920921506,0.000125540074932783,0.000628013442182449,-2.98189914076053
"hsa-miR-4455",5.59015948644794,70.6087316493675,2.42151892593512,0.0155737344408286,0.0557873415862539,-7.41488814393479
"hsa-miR-4456",0.0289756938089097,0.0164555704520639,1.15816787771503,0.246979870566256,0.575949461962755,-9.67215410728376
"hsa-miR-4457",-0.0103936750801233,0.00449100873968043,-1.14665151392601,0.251708521990594,0.575949461962755,-9.68542264171393
"hsa-miR-4458",-1.53976251834828,3.62027153057124,-8.78739770038594,4.10179402655059e-18,8.39612124210253e-17,27.3301167700679
"hsa-miR-4459",-3549.45582457635,21472.0903493702,-4.87937332261379,1.17759500708006e-06,7.79622305017361e-06,1.47545238901503
"hsa-miR-4460",0,0,0,1,1,-10.3429708982513
"hsa-miR-4461",0.439956571351536,3.23473809815446,2.56800188363437,0.0103247417578264,0.0384256622749532,-7.05072047956082
