"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MIMAT0003332",-0.00283274647885978,3.52332911392405,-0.00611800178038795,0.995132969968713,0.998682660979711,-6.5054521841373
"MIMAT0003333",-0.26553169014083,3.32060759493671,-0.745884560010552,0.457803947749899,0.895863314671645,-6.23109999203231
"MIMAT0003335",0.391654929577478,4.01649367088608,1.12924979122134,0.261983201847793,0.766135439441811,-5.8792805038089
"MIMAT0003336",0.478389084507069,7.09056962025316,1.71115751817146,0.0907150896472515,0.46834013379996,-5.08163835403385
"MIMAT0003337",-0.139211267605612,4.15988607594937,-0.35569350442623,0.722955182169255,0.961614522730469,-6.4429146012779
"MIMAT0003338",-0.376397887323929,3.36246835443038,-0.931780084817826,0.354100773938767,0.83348513374906,-6.07809558026769
"MIMAT0003339",-0.813695422535195,3.32932911392405,-2.08756931252686,0.0398437981136707,0.297656609437422,-4.40392300107721
"MIMAT0003340",-0.138952464788717,3.68249367088608,-0.364900612021226,0.716095893674054,0.961614522730469,-6.43963679768522
"MIMAT0003385",-0.369031690140827,3.49908860759494,-0.930562278572735,0.354726949202999,0.83348513374906,-6.07920619297867
"MIMAT0003386",-0.30139964788731,3.31174683544304,-0.778399992227715,0.43850417451689,0.882840462742039,-6.20674614090962
"MIMAT0003389",-0.252526408450692,3.29967088607595,-0.669843014866411,0.504781445506656,0.908062148425051,-6.2840483387772
"MIMAT0003393",-0.200765845070408,3.33918987341772,-0.507147659418618,0.613370194165239,0.94536425557021,-6.37840022862423
"MIMAT0003879",-0.0868433098591428,3.30907594936709,-0.21407923968316,0.831000217582662,0.96400621085477,-6.4827993060999
"MIMAT0003880",0.523184859154958,7.31332911392405,1.97735033346452,0.0512570640727211,0.34617881175089,-4.6150685050163
"MIMAT0003881",-0.389933098591533,4.03430379746835,-1.08292087551725,0.281919334237853,0.785693202004267,-5.92925478551945
"MIMAT0003882",-0.444001760563367,3.35883544303797,-1.1071149600335,0.271381108283023,0.774730688777136,-5.9034105211822
"MIMAT0003883",0.178341549295785,3.81353164556962,0.441668169582962,0.659855826084072,0.961614522730469,-6.40905882399765
"MIMAT0003884",-0.0990968309859031,3.29806329113924,-0.264777174141267,0.791824927795588,0.962062361491601,-6.47079488990342
"MIMAT0003885",-0.145660211267595,3.25621518987342,-0.385495759001281,0.700837412174438,0.961614522730469,-6.43200254044148
"MIMAT0003886",-0.0700404929577347,3.32417721518987,-0.187527523033583,0.851695923709734,0.965331390550077,-6.48807319107431
"MIMAT0003887",-0.876241197183081,3.60936708860759,-2.79218318972158,0.0064710738675343,0.104028655845172,-2.8188410474207
"MIMAT0003888",-0.00732218309857036,5.31154430379747,-0.0209365267259629,0.983345572733429,0.99671795170892,-6.505253806343
"MIMAT0003945",0.101330985915506,4.15056962025316,0.242026807582804,0.809344912973087,0.962062361491601,-6.47649575132458
"MIMAT0003948",-0.117720070422521,3.54007594936709,-0.31090139187768,0.7566400570265,0.961614522730469,-6.45766922315746
"MIMAT0004185",-0.464128521126744,3.30974683544304,-1.21828129424997,0.226502545455343,0.731024733744055,-5.77755581287316
"MIMAT0004284",1.4046003521127,7.34398734177215,5.16420670162451,1.57891493855235e-06,0.000250652746495185,4.9282866340095
"MIMAT0004450",-0.580771126760548,3.38129113924051,-1.52127386276661,0.131918825097748,0.563149270165174,-5.37603070505205
"MIMAT0004481",-0.120984154929565,3.27839240506329,-0.323703499669763,0.74696110779666,0.961614522730469,-6.45365403073699
"MIMAT0004482",-0.789720070422515,3.76312658227848,-2.35784202330395,0.0206879391454309,0.205052931791702,-3.84302473908782
"MIMAT0004484",-0.558119718309849,3.44389873417722,-1.58404790591321,0.116912768042635,0.531835383571034,-5.28230431324897
"MIMAT0004485",0.0832183098591699,3.65129113924051,0.166645065207964,0.868046845094933,0.965506027927223,-6.4917315045966
"MIMAT0004486",-0.499690140845053,3.76591139240506,-1.30486875649367,0.195474547690605,0.682640058017326,-5.67149193584189
"MIMAT0004487",-0.268850352112662,3.395,-0.63360175445294,0.528049443346879,0.908230410980793,-6.30730362190705
"MIMAT0004488",-0.104288732394354,3.44877215189873,-0.261563381944616,0.79429360318864,0.962062361491601,-6.47163120688719
"MIMAT0004489",-0.287829225352096,3.82144303797468,-0.69122333916253,0.491316958926092,0.908062148425051,-6.26972909304714
"MIMAT0004490",-0.744588028168995,3.67806329113924,-1.77468770997333,0.079545366767034,0.439985612504882,-4.97593820326114
"MIMAT0004491",-0.167707746478859,3.6090253164557,-0.363826899041406,0.716894621641125,0.961614522730469,-6.44002334890107
"MIMAT0004492",-0.434869718309846,3.41941772151899,-1.17759738143897,0.242258179190573,0.748583668058461,-5.82496591941511
"MIMAT0004493",-0.639515845070404,3.60562025316456,-1.42354187026248,0.158255489159674,0.612757534246298,-5.51480319904648
"MIMAT0004494",-0.246024647887306,3.86113924050633,-0.498282974358475,0.619577107459506,0.949020055188717,-6.38279707509875
"MIMAT0004495",-0.354559859154911,3.64859493670886,-0.729172578419301,0.467909329809993,0.903166062009633,-6.2432183056023
"MIMAT0004496",0.520471830985931,5.15426582278481,1.29605306502874,0.198480624482324,0.685714774588016,-5.6826105249007
"MIMAT0004497",-0.765470070422521,3.49467088607595,-1.82594433240293,0.0713854068232058,0.413027182986202,-4.88805847788746
"MIMAT0004498",-0.47869542253519,5.17140506329114,-1.07650977965745,0.284758556865778,0.789614338907287,-5.93601014008962
"MIMAT0004499",-0.530575704225336,3.37027848101266,-1.30155202636406,0.196601514114628,0.682640058017326,-5.67568357537884
"MIMAT0004500",-0.123019366197164,3.92206329113924,-0.322515847419554,0.747857344162583,0.961614522730469,-6.45403332078927
"MIMAT0004501",-0.678906690140826,3.80446835443038,-1.35967611420588,0.177544037062162,0.65305875579597,-5.60074727459909
"MIMAT0004502",-1.60800352112674,3.97658227848101,-3.31778067706144,0.00133894687256965,0.0396733507732423,-1.3919943697822
"MIMAT0004503",-0.201281690140831,3.53910126582278,-0.460758426361659,0.646153785230862,0.96014045367731,-6.40055515938236
"MIMAT0004504",-0.825732394366177,4.23088607594937,-1.79450487838466,0.0763033135411248,0.431649034286096,-4.94223593154719
"MIMAT0004505",-0.449806338028158,3.81449367088608,-0.901099037555382,0.370092893667778,0.848304545229307,-6.10564224742178
"MIMAT0004506",-0.896612676056322,3.4556835443038,-2.20197540177651,0.0303874015153767,0.25324059293409,-4.17388968106581
"MIMAT0004507",0.1307957746479,3.72505063291139,0.260304734267552,0.795261007060087,0.962062361491601,-6.47195596303794
"MIMAT0004508",1.06061267605637,7.93070886075949,4.40183378782813,3.11486215077129e-05,0.00251063750328267,2.10705643275259
"MIMAT0004509",-0.325392605633787,3.7916835443038,-0.723673533433586,0.471261790197583,0.903166062009633,-6.24714653948348
"MIMAT0004510",-0.263091549295762,3.37805063291139,-0.680906717523314,0.497789346128551,0.908062148425051,-6.27669408082356
"MIMAT0004511",-0.0768908450704116,3.68964556962025,-0.156517966012981,0.875997536409155,0.965506027927223,-6.4933504010278
"MIMAT0004512",-0.366998239436606,3.30529113924051,-0.972099251936773,0.333771427956813,0.819790472261379,-6.04052301890506
"MIMAT0004513",-0.669579225352096,3.46310126582278,-1.46708436943855,0.146059536829327,0.594894691590171,-5.45405577229392
"MIMAT0004514",0.202640845070436,3.94062025316456,0.381900113791548,0.703492719787423,0.961614522730469,-6.43336547256254
"MIMAT0004515",-0.318628521126745,3.59201265822785,-0.703124519258906,0.483907959994634,0.907545033362632,-6.26156574047222
"MIMAT0004516",-0.231853873239423,3.259,-0.614061298749098,0.540822030322266,0.914992477438264,-6.31931090103166
"MIMAT0004517",-0.101749999999987,4.34730379746835,-0.176208255422456,0.860551308485012,0.965506027927223,-6.4901096709355
"MIMAT0004518",-0.767419014084491,3.45754430379747,-1.91532574646451,0.0588284103548531,0.375437593721927,-4.72930731476628
"MIMAT0004543",-0.261338028169003,4.02012658227848,-0.5195265244255,0.604749778175313,0.943280742523281,-6.37213145162158
"MIMAT0004548",-0.520049295774629,3.58211392405063,-1.27226186405203,0.20676471914886,0.693284920929584,-5.7122552085319
"MIMAT0004549",-0.0637165492957594,3.32986075949367,-0.158167382444084,0.874701703942061,0.965506027927223,-6.49309364160762
"MIMAT0004550",-0.284612676056326,3.55970886075949,-0.755669051945749,0.451945796723652,0.892635415286374,-6.22387924698969
"MIMAT0004551",-0.278165492957735,3.28425316455696,-0.721546575845374,0.472562085201103,0.903166062009633,-6.24865805325435
"MIMAT0004552",0.208110915492978,4.52591139240506,0.517528131695573,0.60613767509285,0.943280742523281,-6.37315362374836
"MIMAT0004553",-0.273383802816888,3.34605063291139,-0.680171505528785,0.498252356454928,0.908062148425051,-6.27718648618561
"MIMAT0004554",-0.355005281690127,3.47256962025316,-0.893019618016898,0.374379029330464,0.851891114777049,-6.11274587323307
"MIMAT0004555",-0.473528169014072,3.47792405063291,-1.075605936577,0.285160411500108,0.789834523217476,-5.93695938029335
"MIMAT0004556",-0.354371478873225,3.30813924050633,-0.883444256316507,0.379499042676682,0.855303964861376,-6.12108349478986
"MIMAT0004557",-0.13163204225351,3.26882278481013,-0.348462039612639,0.728358582902388,0.961614522730469,-6.44543050825787
"MIMAT0004558",-0.833325704225337,3.49693670886076,-2.20864655220783,0.0299022423943028,0.253052376443999,-4.16013860584416
"MIMAT0004559",-0.231910211267592,3.38294936708861,-0.579146061279385,0.564028993185388,0.925352528081172,-6.33983745070298
"MIMAT0004560",-0.283982394366184,3.3250253164557,-0.793554194258693,0.429674356578234,0.880506380325954,-6.19504592379403
"MIMAT0004561",0.835924295774677,8.13389873417722,3.40377400807512,0.00101771942137616,0.0354110593191159,-1.1403995667458
"MIMAT0004562",-0.498526408450691,3.49158227848101,-1.05900464797925,0.292610907214327,0.794248962570382,-5.9542565348525
"MIMAT0004564",-0.175549295774633,3.43322784810127,-0.422352893637094,0.673838556917861,0.961614522730469,-6.41729824026517
"MIMAT0004565",-0.215681338028155,3.43978481012658,-0.518745329453512,0.605292150524681,0.943280742523281,-6.37253149655156
"MIMAT0004566",-0.43635387323942,3.48370886075949,-1.01674801273162,0.312171263268829,0.803171969137735,-5.99710187367528
"MIMAT0004567",-0.799499999999982,3.34196202531646,-1.98593192632585,0.0502778991492753,0.342374970078175,-4.59900158119683
"MIMAT0004568",-0.131139084507027,3.26926582278481,-0.354249477835971,0.724033056228973,0.961614522730469,-6.4434211109142
"MIMAT0004569",-0.0663644366197071,3.32748101265823,-0.160763071664304,0.87266314411296,0.965506027927223,-6.49268413142897
"MIMAT0004570",-0.350551056338014,3.44282278481013,-0.90891133094809,0.365978099064172,0.843918024190673,-6.09871383111179
"MIMAT0004571",-0.536093309859143,3.41356962025316,-1.30593450671831,0.195113449765085,0.682640058017326,-5.67014288146105
"MIMAT0004584",-0.462221830985902,3.35883544303797,-1.12782177150535,0.262582511100316,0.766135439441811,-5.88085122355219
"MIMAT0004585",-0.0387165492957622,3.35232911392405,-0.096089981160288,0.92367628606021,0.970911925838992,-6.50090212391553
"MIMAT0004586",-0.250107394366183,3.30759493670886,-0.638064739269249,0.525154317873594,0.908230410980793,-6.30450893737008
"MIMAT0004587",-0.437616197183083,3.33794936708861,-1.12408991779539,0.264153237336276,0.766135439441811,-5.88494689567099
"MIMAT0004588",-0.346853873239423,3.27064556962025,-0.942572623212896,0.348582526883863,0.833072263003202,-6.06819087758411
"MIMAT0004589",-0.0464823943661803,3.9909746835443,-0.108363688836936,0.913963713326138,0.970911925838992,-6.49966057153071
"MIMAT0004590",-0.340830985915478,3.3596835443038,-0.863139626069194,0.390500225489261,0.855798595981641,-6.13847157022454
"MIMAT0004591",-0.755739436619701,3.41029113924051,-1.79633731594179,0.0760091500079282,0.43094473441995,-4.93910208593095
"MIMAT0004592",-0.161470070422522,3.38950632911392,-0.409381955746635,0.683293661990086,0.961614522730469,-6.42262544481485
"MIMAT0004593",-0.538931338028153,3.37151898734177,-1.44500749695445,0.152148402923858,0.604783949024413,-5.48507332560331
"MIMAT0004594",-0.373058098591535,3.37259493670886,-0.942298062373619,0.348722217406483,0.833072263003202,-6.06844423610366
"MIMAT0004595",-0.0386883802816715,5.88935443037975,-0.103559004677357,0.91776433693871,0.970911925838992,-6.50016434206535
"MIMAT0004596",-0.266139084507028,3.35393670886076,-0.671634057210852,0.503645969307303,0.908062148425051,-6.28286588194791
"MIMAT0004597",-0.802308098591532,4.38006329113924,-1.72499594064152,0.0881784548117467,0.463532404842925,-5.05891947064964
"MIMAT0004598",-0.225477112676044,3.48248101265823,-0.588308036793169,0.557892345766094,0.924965116348485,-6.33456642869562
"MIMAT0004599",-0.0396038732394248,3.35153164556962,-0.10180617520988,0.919151349296805,0.970911925838992,-6.50034244068017
"MIMAT0004600",-0.14494190140844,3.25686075949367,-0.385553655160062,0.700794687401969,0.961614522730469,-6.43198049074792
"MIMAT0004601",-0.151603873239425,3.25087341772152,-0.403616130167349,0.687513034303472,0.961614522730469,-6.42494035751403
"MIMAT0004602",-0.73124295774646,4.41455696202532,-1.74482003511146,0.0846463203547398,0.451450752318164,-5.0260772301611
"MIMAT0004603",-0.352931338028154,3.3996835443038,-0.86992719655011,0.386800915562651,0.855798595981641,-6.13270313205334
"MIMAT0004604",0.0257764084507177,3.41029113924051,0.0583520301363113,0.953605785359072,0.985819574608076,-6.50378588972068
"MIMAT0004605",0.0566778169014213,3.43806329113924,0.135012191854341,0.892922829992851,0.968078332948962,-6.49645193049053
"MIMAT0004606",-0.275739436619704,3.4366835443038,-0.615938289329979,0.53958834772071,0.914594286522225,-6.31817369991646
"MIMAT0004607",-0.907005281690124,3.78946835443038,-2.27220938067011,0.0256093795025416,0.236587805928026,-4.0272703593312
"MIMAT0004608",-0.244313380281675,3.41717721518987,-0.57677753330315,0.565620788269457,0.925352528081172,-6.34118675102375
"MIMAT0004609",-0.057804577464756,9.84592405063291,-0.443840579419454,0.658290596692901,0.961614522730469,-6.40810918811178
"MIMAT0004610",0.307031690140867,6.37518987341772,0.820391417834771,0.414297774696232,0.875504359258109,-6.17378056579945
"MIMAT0004611",0.047767605633819,5.20543037974684,0.118131817727302,0.906243146124233,0.968773017851872,-6.49856597780359
"MIMAT0004612",-0.364374999999988,3.30489873417722,-0.894436935801282,0.373624890117408,0.851891114777049,-6.11150427078109
"MIMAT0004613",0.197156690140857,3.6913164556962,0.408216301715395,0.68414586936989,0.961614522730469,-6.42309607897589
"MIMAT0004614",-0.00641373239435161,5.12786075949367,-0.0132995878327815,0.989420079698803,0.998394151100232,-6.50538318169156
"MIMAT0004615",-0.0746672535211119,3.97951898734177,-0.148018621449716,0.882680172689964,0.967838133887482,-6.49463082148769
"MIMAT0004657",-0.409227112676042,3.32608860759494,-0.991524338127931,0.324256100407535,0.808281222469281,-6.02186597066367
"MIMAT0004658",-0.522248239436603,3.36901265822785,-1.34105844310743,0.183489669377297,0.663908490339509,-5.62509133245443
"MIMAT0004671",-0.692341549295759,3.60051898734177,-1.93681940983261,0.0561040372978236,0.363531262082837,-4.69009585010595
"MIMAT0004672",-0.785445422535193,3.64846835443038,-1.86408152923798,0.065777536142397,0.397694207014748,-4.82117532959845
"MIMAT0004673",-0.0521672535211142,3.34024050632911,-0.136439045940935,0.891798251681847,0.968078332948962,-6.49626031785156
"MIMAT0004674",0.926827464788756,5.64272151898734,2.39826456702213,0.0186711939396768,0.193570745333792,-3.75398265230347
"MIMAT0004675",-0.328480633802803,3.3656582278481,-0.857248748873221,0.393728499437735,0.859160202720822,-6.14344197750676
"MIMAT0004676",-1.02667605633801,3.93329113924051,-2.27051459425432,0.025716398493231,0.236587805928026,-4.03085628840696
"MIMAT0004677",-0.431329225352099,3.5739746835443,-0.996247465382364,0.321969927524841,0.807052628451431,-6.01727510416672
"MIMAT0004678",-0.451765845070403,4.07460759493671,-0.960766862086752,0.339406406022725,0.82339280926239,-6.05124069807403
"MIMAT0004679",-0.053330985915462,7.66956962025316,-0.163301361137497,0.870670495813556,0.965506027927223,-6.49227723469219
"MIMAT0004680",-0.719042253521112,3.65377215189873,-1.8908584398334,0.062064936178378,0.388652580647417,-4.77345607233907
"MIMAT0004681",0.074308098591565,3.8786582278481,0.13791024675427,0.890638953299974,0.968078332948962,-6.49606064156555
"MIMAT0004682",0.0645880281690348,4.77179746835443,0.154489110661482,0.877591931613327,0.965506027927223,-6.49366253706856
"MIMAT0004683",-0.22821478873238,3.48064556962025,-0.553875281155969,0.581124733582821,0.937882283724892,-6.35395064631235
"MIMAT0004685",-0.589927816901391,3.37093670886076,-1.51581208860511,0.133293243314742,0.56333583697079,-5.38401627146324
"MIMAT0004686",-0.262234154929564,3.36069620253165,-0.676375375829272,0.50064672912583,0.908062148425051,-6.27972055844661
"MIMAT0004687",-0.287360915492933,7.36411392405063,-1.28154554000279,0.203502246223909,0.690755040585581,-5.70075021170367
"MIMAT0004688",-0.193654929577453,3.38245569620253,-0.462849031509331,0.644660538894843,0.959409224356567,-6.39960216180175
"MIMAT0004689",-0.293315140845055,3.50301265822785,-0.681946602376202,0.497134861883695,0.908062148425051,-6.27599672381967
"MIMAT0004690",-0.219586267605622,3.3180253164557,-0.577280261252049,0.56528274091291,0.925352528081172,-6.34090081610131
"MIMAT0004692",-0.094505281690128,3.30218987341772,-0.24140689227222,0.809823715869783,0.962062361491601,-6.47664393908926
"MIMAT0004693",-0.209021126760546,3.95964556962025,-0.54662917511016,0.586071891007057,0.939194071393012,-6.35788216866022
"MIMAT0004694",-0.695961267605607,6.68826582278481,-1.34220573816521,0.183118987921382,0.663512452668062,-5.62360044284024
"MIMAT0004695",0.0469454225352237,3.4293164556962,0.111064563600284,0.911828127925504,0.970326180327088,-6.49936735853116
"MIMAT0004696",-0.3356056338028,4.15537974683544,-0.871604015713299,0.3858903911574,0.855798595981641,-6.1312712478313
"MIMAT0004697",-0.632272887323924,3.93837974683544,-1.4302935285566,0.156314564814406,0.611082128178669,-5.5054978024951
"MIMAT0004698",-0.683308098591534,3.37801265822785,-1.70962427073711,0.0909997797502964,0.468842678632359,-5.08414503659504
"MIMAT0004699",-0.073463028168999,3.32110126582278,-0.179397721566027,0.858054240920446,0.965506027927223,-6.48954866089101
"MIMAT0004700",-0.318165492957731,3.35430379746835,-0.800082115491915,0.425903392140957,0.880219813795701,-6.18993739332148
"MIMAT0004701",-0.317834507042241,3.32210126582278,-0.842649541886228,0.401799647936206,0.866359172969409,-6.15561584559403
"MIMAT0004702",-0.145322183098577,3.63051898734177,-0.339858633759754,0.734805029292095,0.961614522730469,-6.44835661229166
"MIMAT0004703",-0.117322183098579,3.2816835443038,-0.305144004312202,0.761005696111217,0.961614522730469,-6.45942225666531
"MIMAT0004748",0.801697183098621,7.84801265822785,3.3279735251176,0.00129641503053952,0.0396733507732423,-1.36242848447398
"MIMAT0004749",-0.617214788732379,3.41903797468354,-1.64138000867404,0.104429907872683,0.507173931159874,-5.19359025882064
"MIMAT0004751",0.00894190140846884,4.39891139240506,0.022056500155748,0.982454807340927,0.99671795170892,-6.50522998025856
"MIMAT0004752",-0.151603873239425,3.25087341772152,-0.403616130167349,0.687513034303472,0.961614522730469,-6.42494035751403
"MIMAT0004757",-0.199702464788717,3.58364556962025,-0.502286986617429,0.61677010623943,0.94715602771956,-6.38082064452296
"MIMAT0004761",-0.88825880281687,6.0663164556962,-2.16119226933402,0.0335056174639365,0.267266261409509,-4.2571491830484
"MIMAT0004762",-0.0820264084506661,8.26940506329114,-0.295833600050173,0.768081832206479,0.961614522730469,-6.46218794226327
"MIMAT0004763",-0.107519366197172,3.29049367088608,-0.291409700713121,0.771451052811172,0.961614522730469,-6.46347210702949
"MIMAT0004764",0.00770598591550353,3.39405063291139,0.0161646888095502,0.987141053775799,0.99814421838795,-6.50534140982069
"MIMAT0004765",-0.1859718309859,3.44186075949367,-0.368366203602307,0.713520023659061,0.961614522730469,-6.43838139115097
"MIMAT0004766",-0.335367957746465,3.46346835443038,-0.890497250177663,0.37572352139149,0.85192396386396,-6.11495074706018
"MIMAT0004767",-0.648614436619694,4.53644303797468,-1.78005651085646,0.0786559786542642,0.438127600398752,-4.96684192251239
"MIMAT0004768",-0.243241197183085,3.30526582278481,-0.644093586981182,0.521256590893798,0.908230410980793,-6.30070288166575
"MIMAT0004770",0.153607394366211,3.52517721518987,0.338753579572232,0.73563442664625,0.961614522730469,-6.44872716607783
"MIMAT0004772",-0.247672535211254,3.2916582278481,-0.637030145650395,0.525824718896863,0.908230410980793,-6.3051585210183
"MIMAT0004773",-0.104899647887313,3.29284810126582,-0.282706487178115,0.778092144463465,0.961729463229781,-6.46594210597793
"MIMAT0004774",-0.112082746478862,3.28639240506329,-0.302061042208123,0.763346603733947,0.961614522730469,-6.46034752944786
"MIMAT0004775",-0.403948943661956,3.41858227848101,-1.01472579740283,0.313128837560285,0.803171969137735,-5.99910962312789
"MIMAT0004776",-0.796575704225333,3.80521518987342,-1.89286791981676,0.0617935860036338,0.388652580647417,-4.76984977796081
"MIMAT0004777",-0.363672535211252,3.33140506329114,-0.898611303586204,0.37140931978957,0.849126617700728,-6.10783621030596
"MIMAT0004778",-0.0441179577464652,3.5329746835443,-0.105205825596582,0.916461441022051,0.970911925838992,-6.49999424534782
"MIMAT0004779",-0.610725352112662,3.36662025316456,-1.61846673276526,0.109283165440721,0.51698329764718,-5.22940080531769
"MIMAT0004780",0.322225352112699,5.90759493670886,0.814940552541041,0.417393799177509,0.876295800460963,-6.17815606965346
"MIMAT0004784",-0.332811619718297,3.45426582278481,-0.850332850740305,0.397539417446709,0.863034290867214,-6.14923456519359
"MIMAT0004785",-0.157283450704213,3.33551898734177,-0.398628634830825,0.691170844804471,0.961614522730469,-6.42691639749746
"MIMAT0004792",-0.110332746478839,9.99121518987342,-0.468961622614997,0.640302908289155,0.957814715579773,-6.39679113218929
"MIMAT0004793",-0.379100352112664,3.49616455696203,-0.879486480381071,0.381628035832848,0.855798595981641,-6.12450391445834
"MIMAT0004794",0.328070422535235,5.45884810126582,0.762277850130031,0.448013516648005,0.888332812088941,-6.21894958031787
"MIMAT0004795",1.12303345070424,4.7866835443038,2.81971717429139,0.00598519277901909,0.0995093080344944,-2.74903228754386
"MIMAT0004796",-0.151603873239425,3.25087341772152,-0.403616130167349,0.687513034303472,0.961614522730469,-6.42494035751403
"MIMAT0004797",-0.156102112676042,3.38945569620253,-0.399035741069816,0.690871998010885,0.961614522730469,-6.42675601982354
"MIMAT0004798",-0.385825704225339,3.31462025316456,-1.00657757260832,0.31700717024134,0.805085488561405,-6.00716004644736
"MIMAT0004799",-0.197665492957732,3.44510126582278,-0.487834195931496,0.626928744000635,0.953532341174618,-6.38788066093683
"MIMAT0004800",0.174044014084542,6.75354430379747,0.405357254455629,0.68623784560921,0.961614522730469,-6.42424476294474
"MIMAT0004801",-0.232492957746464,3.30705063291139,-0.597035491283625,0.552077647063958,0.919526048224559,-6.32946909855332
"MIMAT0004802",-0.201764084507029,3.35641772151899,-0.520103930061557,0.604349036460817,0.943280742523281,-6.37183538150629
"MIMAT0004803",-0.180343309859142,3.35354430379747,-0.458308119746584,0.64790580220587,0.96014045367731,-6.40166666249495
"MIMAT0004804",1.00290669014087,6.72772151898734,3.41575986648075,0.00097919439154615,0.0345438021462114,-1.10494584826411
"MIMAT0004805",-0.217184859154917,3.7116835443038,-0.475254280684714,0.635830060025463,0.956354908858156,-6.39385897389851
"MIMAT0004806, MIMAT0022738, MIMAT0022740",-0.148716549295759,3.37346835443038,-0.36926722604377,0.712850863440265,0.961614522730469,-6.43805305947802
"MIMAT0004807",-0.949241197183083,3.76475949367089,-1.96505765262572,0.0526879433435527,0.352177305506905,-4.63797322114402
"MIMAT0004808",-0.27399647887321,6.341,-0.881596725147032,0.380491952188501,0.855798595981641,-6.12268205813933
"MIMAT0004809",-0.0564066901408338,3.33643037974684,-0.145480255062789,0.884677643099223,0.968078332948962,-6.49499937213794
"MIMAT0004810",-3.51557042253518,4.29293670886076,-7.20030434931954,2.27896714517439e-10,6.43175172082549e-08,13.3826838898398
"MIMAT0004811",-0.654450704225336,3.68682278481013,-1.56819476913072,0.120567319544114,0.539028506221954,-5.30631144251283
"MIMAT0004812",-0.100153169014073,3.29711392405063,-0.272843922276305,0.785637857280538,0.962062361491601,-6.46865078862751
"MIMAT0004813",-0.36028521126759,3.30694936708861,-0.906154040009181,0.367427056049074,0.845299951783261,-6.10116585954928
"MIMAT0004814",-0.135424295774635,3.45116455696203,-0.367084383845048,0.714472376308973,0.961614522730469,-6.43884710724811
"MIMAT0004819",0.335725352112693,4.38922784810127,0.774025486672967,0.441072656385688,0.882840462742039,-6.21008225121155
"MIMAT0004901",-0.272480633802796,3.98198734177215,-0.635076605276296,0.527091796811991,0.908230410980793,-6.30638223145006
"MIMAT0004902",-0.262580985915481,3.44575949367089,-0.702306209182936,0.484415410973566,0.907545033362632,-6.26213145126845
"MIMAT0004903",-0.255987676056325,3.56481012658228,-0.686174555622951,0.494478678385346,0.908062148425051,-6.27315058058666
"MIMAT0004907",-0.166783450704211,3.38748101265823,-0.429778989716674,0.668448732317888,0.961614522730469,-6.41417384706122
"MIMAT0004909",-0.116897887323933,3.71818987341772,-0.251494985104482,0.802041122639086,0.962062361491601,-6.4741852684134
"MIMAT0004910",-0.328202464788718,3.3736582278481,-0.845187095815013,0.400389554410457,0.865008586757201,-6.15351460648759
"MIMAT0004911",0.560658450704248,5.9216329113924,1.57180195486581,0.119727872593367,0.536548305117579,-5.30086890309379
"MIMAT0004912",-0.401846830985901,3.33572151898734,-0.985984674164488,0.326951185481112,0.810247733870704,-6.02722335897228
"MIMAT0004913",-0.0488433098591394,3.34322784810127,-0.123721289547508,0.901829324905108,0.968078332948962,-6.4978971796258
"MIMAT0004916",-0.453144366197169,3.35349367088608,-1.13601738909971,0.25915607019315,0.76452545678351,-5.87181042455318
"MIMAT0004917",-0.359704225352098,3.42772151898734,-0.861500623695616,0.39139677142325,0.855873878770904,-6.13985782995945
"MIMAT0004918",-0.819276408450687,3.45206329113924,-2.14228850392574,0.0350431011091785,0.276118184944574,-4.29527018452862
"MIMAT0004919",-0.0965052816901277,3.30039240506329,-0.25579393401337,0.798730656481003,0.962062361491601,-6.47310699291709
"MIMAT0004920",-0.663079225352099,3.53144303797468,-1.59857003814153,0.113643254591272,0.527703595359838,-5.26011340082081
"MIMAT0004921",-0.180586267605621,3.32007594936709,-0.440639519101938,0.660597502104282,0.961614522730469,-6.40950686504645
"MIMAT0004922",-0.131279929577453,3.26913924050633,-0.339827353363177,0.734828502440089,0.961614522730469,-6.44836711798374
"MIMAT0004923",-0.549420774647872,3.3743417721519,-1.40302382101117,0.164267940167453,0.626334131178205,-5.54282452298251
"MIMAT0004924",-0.864019366197166,3.46010126582278,-1.88624702335847,0.0626914343887973,0.388652580647417,-4.78171862488264
"MIMAT0004925",-0.363135563380268,3.31501265822785,-0.928020901364692,0.356035972487295,0.83348513374906,-6.08151929188769
"MIMAT0004926",-0.0337024647887172,3.35683544303797,-0.0882398917637035,0.929894482255242,0.975199002860576,-6.50161806133391
"MIMAT0004927",-0.378406690140827,3.45803797468354,-0.920495917346937,0.359930124253381,0.836434140533932,-6.08833201027554
"MIMAT0004928",-0.41281866197182,3.28886075949367,-1.03828154556974,0.302096426545177,0.795980211021524,-5.97548071476001
"MIMAT0004929",-0.151603873239425,3.25087341772152,-0.403616130167349,0.687513034303472,0.961614522730469,-6.42494035751403
"MIMAT0004945",0.911890845070459,9.27979746835443,3.7023563406945,0.000379519344171179,0.0172139131106214,-0.229940141382458
"MIMAT0004946",-0.237494718309845,3.37443037974684,-0.679118085463684,0.49891616904953,0.908062148425051,-6.27789109330414
"MIMAT0004947",-0.60379929577463,3.81759493670886,-1.62367795787374,0.108163722406177,0.514486619684812,-5.22129780528263
