miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-320d-2	2	0.347119	N
hsa-mir-320e	1	0.173559	N
hsa-mir-323a	73	12.669830	N
hsa-mir-323b	63	10.934237	N
hsa-mir-324	538	93.374911	N
hsa-mir-325	0	0.000000	N
hsa-mir-326	196	34.017626	N
hsa-mir-328	1071	185.882026	N
hsa-mir-329-1	7	1.214915	N
hsa-mir-329-2	3	0.520678	N
hsa-mir-330	130	22.562711	N
hsa-mir-331	229	39.745083	N
hsa-mir-335	4821	836.729455	N
hsa-mir-337	836	145.095587	N
hsa-mir-338	3567	619.086075	N
hsa-mir-339	420	72.894912	N
hsa-mir-33a	53	9.198644	N
hsa-mir-33b	4	0.694237	N
hsa-mir-340	130	22.562711	N
hsa-mir-342	546	94.763386	N
hsa-mir-345	139	24.124745	N
hsa-mir-346	2	0.347119	N
hsa-mir-34a	1084	188.138297	N
hsa-mir-34b	13	2.256271	N
hsa-mir-34c	38	6.595254	N
hsa-mir-3529	0	0.000000	N
hsa-mir-3591	0	0.000000	N
hsa-mir-3605	26	4.512542	N
hsa-mir-3606	0	0.000000	N
hsa-mir-3607	393	68.208811	N
hsa-mir-3609	1	0.173559	N
hsa-mir-361	1828	317.266427	N
hsa-mir-3610	0	0.000000	N
hsa-mir-3611	0	0.000000	N
hsa-mir-3612	2	0.347119	N
hsa-mir-3613	55	9.545762	N
hsa-mir-3614	10	1.735593	N
hsa-mir-3615	51	8.851525	N
hsa-mir-3616	1	0.173559	N
hsa-mir-3617	0	0.000000	N
hsa-mir-3618	0	0.000000	N
hsa-mir-3619	2	0.347119	N
hsa-mir-362	151	26.207456	N
hsa-mir-3620	0	0.000000	N
hsa-mir-3621	0	0.000000	N
hsa-mir-3622a	0	0.000000	N
hsa-mir-3622b	3	0.520678	N
hsa-mir-363	306	53.109150	N
hsa-mir-3646	0	0.000000	N
hsa-mir-3648-1	0	0.000000	N
hsa-mir-3648-2	0	0.000000	N
hsa-mir-3649	0	0.000000	N
hsa-mir-3650	0	0.000000	N
hsa-mir-3651	2	0.347119	N
hsa-mir-3652	0	0.000000	N
hsa-mir-3653	38	6.595254	N
hsa-mir-3654	0	0.000000	N
hsa-mir-3655	0	0.000000	N
hsa-mir-3656	0	0.000000	N
hsa-mir-3657	0	0.000000	N
hsa-mir-3658	0	0.000000	N
hsa-mir-3659	0	0.000000	N
hsa-mir-365a	3294	571.704382	Y
hsa-mir-365b	3297	572.225060	Y
hsa-mir-3660	0	0.000000	N
hsa-mir-3661	0	0.000000	N
hsa-mir-3662	1	0.173559	N
hsa-mir-3663	0	0.000000	N
hsa-mir-3664	0	0.000000	N
hsa-mir-3665	0	0.000000	N
hsa-mir-3666	0	0.000000	N
hsa-mir-3667	0	0.000000	N
hsa-mir-3668	0	0.000000	N
hsa-mir-367	0	0.000000	N
